Sales,TV_Ad_Spend,SocialMedia_Ad_Spend,Store_Visits,Discount_Percentage,Competitor_Price,Holiday_Season
13174.951704561452,35790.486193047065,1773.2006745935405,4935.077150253225,10.898611647681886,18.719917550412006,0
5309.30569621494,24806.862218282058,1626.6971486374487,2440.034882661881,10.803691352275804,29.845728721083724,0
5313.8932357377025,10491.720568015047,9832.537041385314,1249.437381330261,7.545845039348951,25.38012446746169,0
11833.373146657568,27282.96095500716,2577.079752093301,4727.747964827634,13.092796005610223,18.200607591809895,0
11604.533439152372,6547.483450184827,10731.189799184433,2449.3438886940444,16.425690125932324,17.278652294102457,1
5675.19420071378,45919.418093545195,7222.509566669109,1867.265385010498,18.345053151594943,18.38792178300929,0
7110.370713697516,16645.09917200076,7376.950857008196,1226.2884983261918,6.594770123229065,33.52933204355862,1
4390.415350340962,34813.50279592919,13076.570934358226,1485.8021653558503,21.83530186695618,26.72960418925001,0
9742.31982980355,19026.99842402349,4098.862116880784,4900.253649090652,0.8108721368843685,29.58321321518443,0
7547.277027546111,28403.060953001488,15564.51403645489,1659.0725115429168,22.51320699898075,17.560368872867155,0
12717.03305131006,29601.962570447584,12058.58747579406,4893.468434046104,8.489028023962291,22.585991820144393,0
5419.961246204497,13318.450498648717,18383.94794810271,1785.0319357380183,11.100025870757818,26.138960398425002,0
7123.705547082182,48631.308249405134,7931.972421582945,1310.8086348250972,17.421339908317755,25.195035565921014,0
6115.248357077258,39880.97705125016,19671.584849275387,1080.1480779288672,18.313541811322217,22.451630422711656,0
9751.817705210464,47277.45237038851,11940.725287566442,2176.901625315186,12.634639724082628,16.91538349308847,0
7891.649388577232,45267.2307692442,19494.63716756314,1336.6709529681305,28.13696842149905,28.657528399396305,0
7836.528953173934,31905.499046498833,1514.1524268951912,3545.302226369855,25.749762706295538,26.95858686229008,0
10974.706498540418,46484.34057604026,14831.55012583537,1350.9043297470964,6.751096763753569,23.40981029065666,1
11792.507530320967,8982.162592336377,16515.80896156199,4209.904855989772,17.667305819019255,33.54033969965349,0
9898.942458507656,13819.228808861533,2010.2924468532638,4203.254040743201,21.629550222196112,30.12084607328699,0
9604.824139716175,7035.2280009742135,12000.423616308668,1570.5265954307174,6.508307474298475,22.296540834978423,1
12138.34901034712,19639.864884346895,16236.903578199519,3816.992626336783,0.5535127453412114,16.055883840856254,0
9232.248906837089,22490.47803602669,11659.735779238383,4316.220204701376,29.26813621396456,31.007798867561167,0
6184.987720212262,17210.706429825317,2212.458217703866,3032.6376508983035,28.7504524544622,23.802516925450085,0
6436.170537146441,42293.18791183682,14175.497577067918,1958.3955721474633,9.610430755993958,24.444674585850095,0
6210.332745508744,21053.899701211518,2151.341378792864,2316.64249622086,7.173444824861811,26.747050110209937,0
11408.175048482375,17642.052935932134,16531.90900531233,3973.898552166953,4.638440634929593,28.209296161959617,0
9452.158774430558,29421.32374212118,1817.6494828271934,1607.9238271847078,20.614372512421927,27.172801020465457,1
6515.3944154089195,11341.59012386432,3610.5502391970454,1805.419205005731,22.658750152837793,20.62724313828051,0
5105.69061329022,41098.864133931784,6227.044219942101,971.7648140376834,12.61206931499671,18.558034907615756,0
10976.16243980882,8354.778965589687,13033.9310529552,2115.4515344624124,7.284282395459058,15.560866128677977,1
7345.264837216935,49409.91214702328,19550.822892994813,615.2726347975324,13.461713482440281,15.261332662168828,0
2780.0450197197324,39751.01461834958,3238.634199778754,1740.9653167477352,15.4907805631654,32.77710765010179,0
5529.2179797658155,13942.205669037758,3711.44571506445,1992.7010285497138,16.302116177780757,34.89077201627625,0
3835.466132431318,5248.495270562108,8008.537537318626,1426.2998356358341,13.301023621230842,22.152881278198777,0
6283.6830480452445,41695.764280467534,16888.163617351085,686.5189718479431,0.11201245213228961,19.26044943313779,0
9414.106941951512,36808.58047314277,9877.38810226547,2704.002764295464,14.153333524863324,22.987079906088073,0
15496.221844440515,37805.32256184443,7110.601404860612,4352.38961482626,10.418156676385147,17.064973369161066,1
7872.1729271660315,39707.165600867556,11662.872811968364,1811.094779842258,16.696859926349298,27.59434457451718,0
4085.4493163704587,8332.009328034066,5949.94075146925,1336.6475428166657,2.0813575543445095,19.50023586654773,0
11430.092641836964,21130.957784492268,8622.038237702898,1568.1834449144164,26.375677821653404,21.348470258764358,1
15589.621880386456,10214.107678630837,7319.497835408795,4337.058470260336,26.263230453245864,32.10897835371346,1
13770.86264643002,43839.654164401705,16278.679425878272,2733.4764301174287,16.923462983853018,26.381960313999357,1
6760.640603781271,33048.41570724011,18560.858802322015,827.7936860997189,22.113590131770312,17.696376352466185,0
12438.773564014944,19890.411118369215,15431.871650981326,3604.2639154662197,13.137112218436831,16.910465707651113,0
7141.880607319538,7860.125762871064,9342.587944569686,940.9708795205574,17.70899532876519,28.083709964065328,1
9887.37437056076,18994.2044772048,10582.364572436612,489.1731341227359,18.53022542613918,18.253197202746588,1
10943.005037803676,19633.249491203616,3376.400184659278,1427.2874071900028,10.616657522739976,18.936062416255456,1
6409.725616876224,37832.27802521288,15190.429511556218,1006.8328616804761,28.826165198943965,27.035733356582007,0
12475.431714722396,33690.08621098459,12333.037908505838,3103.987876998407,18.078110886485984,33.21152673798922,1
14531.40224784401,44924.5734159347,18146.35992661129,2525.918755232201,29.715945486576295,25.828435633392367,1
13835.001405429852,26249.67163228772,4811.611727927911,3675.509842365763,12.97112304414099,24.36633372544447,0
7692.945630462666,10381.741067223576,15434.79631671963,2655.54104124918,0.9696230276253504,32.17351198346272,0
7136.530750114483,37096.01542503478,14008.761572664604,2211.2284890050605,9.073109491184429,20.87020479455854,0
9504.563563170275,39235.327187760384,6051.065142385291,2725.8497141011667,19.52363196617166,15.69160790794876,0
5500.204073434429,30257.47389062733,13680.194151275677,2285.5333428213335,27.31030493557792,26.153753968865303,0
6203.453921516396,39693.52309795524,18563.09423095634,378.0170907873897,18.454927325964377,17.63791049584529,0
12612.95669177073,27220.801836397583,18450.28376567526,3467.355742381952,14.152909961833661,16.21164089143827,0
13743.950482252252,28522.977322189734,14672.904915806685,4818.225565829386,2.4222911698960834,16.940803263061653,0
5019.333618819283,24239.345826134733,1913.389138147142,2225.761073773023,4.342691747312466,17.206662503381807,0
5809.712737703287,6143.8607034842835,17573.022409083067,2233.9183220866244,1.6040813895606543,28.113202287980727,0
2499.2344984239894,9855.1142146987,13497.793533086258,419.69061745878344,21.335471863428126,26.647789935398258,0
16023.485712456222,6414.313355903041,6898.2508104719545,4473.819606496392,24.932741978095898,21.404329377246505,1
16104.558887332027,33638.46850687012,4557.756872408287,4659.782659822064,4.933168542549856,19.86156673354313,1
13935.275144746525,19146.0191484347,3207.873396949025,4103.067766467888,9.756970354605192,15.01378655980745,1
3738.7378152679753,27885.681102411625,1954.5010858974588,710.4582634009121,14.373229706339103,18.177792161621912,0
12649.883976504829,45840.491326674186,15327.961711064372,4521.073669538908,4.283596170653356,26.510270408729383,0
1311.9374715588333,16218.150311699372,5481.016979922231,314.98718429619606,12.485739016322304,26.129048158511424,0
9622.6361583833,23467.231536603336,1460.8057848218464,2333.956751534282,29.004963244563115,29.728488809553404,1
7552.648433942008,38999.80123443719,8548.142384997796,2602.9935396866936,21.57444533531029,15.65964278949875,0
14043.168097996635,15295.91744712301,10169.53453125444,4203.210084926426,5.007953719491702,30.90222616797191,1
9275.863055622003,8464.095942295684,4215.374387102411,3804.124224579061,2.964437027419983,26.635599158424267,0
12050.66029557553,18038.81538111956,1836.9183870884458,4026.0651031994516,13.354526593005875,20.457891288529723,0
11434.665600513494,12254.9579264302,4593.384178863309,4365.924557875398,29.63853382411704,23.711669459615017,0
13891.666561888456,46836.39435541579,13902.952474894913,2485.1404183650834,23.798477173010564,30.987490356435117,1
9588.887910645304,41365.417080398765,2562.629867772922,3945.211296882423,8.79370236384338,24.714110815571047,0
3774.9981767621684,33503.16904296906,11545.703580582882,526.5588531461068,0.7884212545049951,29.16117184766351,0
8492.086575750809,44215.7265584473,3781.827770255167,2333.822829202586,12.338667618678274,23.148861562617448,0
3403.773171155314,41165.24346046015,4718.094298027969,344.6368393742773,4.816119262108611,25.927187192035717,0
11098.850920899875,13395.652649871612,8468.479782067276,4593.5123135292515,5.408425837315574,31.656577470583137,0
17834.186906995437,45165.154932049,2915.6813850208955,4800.38615337402,4.868944795211153,24.93307120613831,1
10810.161890901902,29270.400886204283,4290.866552862044,602.9074893831814,21.58822978576312,26.262414756028186,1
9700.095571826167,41334.80698238281,7630.095817575729,2756.6078931572506,1.0752423662804933,23.443302083143845,0
5122.933553830334,45324.10849655719,7263.71110446897,1760.6701104169717,16.941986010363127,18.813306862366314,0
4061.783212437912,19310.156373733873,15236.158227838905,1844.1645663818147,22.575626513809485,34.469218228409844,0
11358.605525143794,9952.336603745454,2420.863797402063,2363.3602946023266,4.692273828509753,15.411429200143871,1
6681.857344415931,15257.082314387375,17348.563977660524,800.3166332218434,26.78793034985257,17.484101212030726,0
3889.8683602323144,24219.850488181535,16508.411244049643,1067.6969541627807,2.3440328972086153,29.254326400245585,0
13846.66659684764,41810.66446651219,15553.84115414683,2971.3695686141346,20.481180205583126,29.813756476112296,1
8343.695055999886,43732.87624653545,6878.074886799517,290.02836529994374,5.1589338290926845,18.1283079544629,1
7780.435655435852,5312.845873903581,16634.753925274963,3079.044905668163,24.18095368798855,27.676375390449206,0
10921.555823691146,27983.62861599046,4473.239525496336,1730.8025013760127,17.141934082386065,32.69778159208987,1
7101.83126655518,23783.495141695053,3363.7749112455367,4194.590791059208,17.676175257279468,31.007323473176097,0
7828.375885686706,14994.851471182861,1854.1703363002598,3080.031237097682,10.380675526367483,15.089561713314566,0
9329.56461110749,10393.941530015727,18846.896897105944,3598.8377634184253,8.497881978820715,15.80732490197276,0
4293.516561667662,20192.68271316326,6852.2070564002,749.2408699421376,13.89963208696204,24.32905210674529,0
12931.194857767066,47430.936676063364,18434.73972338021,1476.139350472105,22.7314131694864,22.04215566792207,1
16769.55268295116,19544.131940933985,6179.657668867264,4984.0141230657755,5.046594226926555,16.865359901450226,1
10155.437713365873,28345.577978451474,18243.75322739064,2281.530785164274,24.4880840813184,18.855713451535625,0
6658.751370582367,36635.853150283,18174.652004075677,1922.5529855562063,14.395136961654165,33.85982938830196,0
12837.759846039757,21363.33210706823,18549.844855203544,4394.505723090916,13.566418998707372,22.358192786919144,0
11160.386569226448,48730.19372244323,10426.91534639968,358.75812254304725,0.4979494504923687,19.425913525763498,1
10191.257626043081,48310.128272395006,17452.979449178947,2766.9121360453737,3.7258576641238372,18.239362912012076,0
4638.710220923415,16330.203312141388,19064.552027179085,1209.2346261724367,12.959180057960292,26.80521193271667,0
10859.430562355301,27376.182765157344,7167.721896046411,1967.1333989780635,29.438953338565454,24.28956499277743,1
4438.645480004454,18539.523941754633,8958.613707968547,1158.9299449775745,7.504491053368923,21.822731968063138,0
8344.375768154849,17817.82224698604,14665.563559379136,381.5492458337971,0.30766374261077645,22.3626637695219,1
7971.510174648322,6659.912630953976,6706.836612742717,2199.258243049072,13.0753503475827,19.043336495002006,0
11646.494503754691,32430.395029095358,15322.37686934052,3988.17450173643,0.4786196421270128,29.92806421828204,0
9774.880162741945,27620.556045298767,2403.9507590571448,4769.381276609077,10.08664554724841,29.973459240029875,0
10767.29887975114,7316.543806249521,10946.469301482302,3194.4942781280592,10.62167070872981,15.649401884975322,0
6649.967225857239,17539.090890647516,3323.956197591159,2066.418043293063,0.07059347594497334,19.304918715148016,0
10913.535182061616,45871.96486849942,6573.146052296853,3895.3053130270505,23.387038710783496,16.22928160213179,0
7672.2014154608305,15780.285080013758,5913.882457242968,2625.07512046026,27.385546996578316,16.75442313750008,0
10517.668566940289,11520.269244105039,16939.709397690654,1964.5773434751757,29.962813620179112,34.1473145185536,1
4448.438101289022,27025.374212490337,4676.827852717752,1059.6305242542785,15.26344787744821,24.101021873359763,0
12115.182723006219,49354.27043497703,16360.51048302326,4021.4239248178756,9.198573428794685,18.9885477635795,0
12381.780490858004,15892.487218017519,16085.246572250517,2602.04379448168,21.524242088835393,34.30999756652261,1
14229.05890943952,35246.09963326453,10478.778055587369,4826.257958293102,22.093885472921396,24.521735389802895,0
11265.938429828499,39272.88268979229,5443.0218563264625,4049.166081673856,11.375649753427371,28.70427580715018,0
2982.2333946260997,15693.689479657985,5311.030459168232,2216.0773718829296,16.967558586838056,34.14742069619765,0
9004.661704191234,37769.735687533685,9833.568295201108,3756.0801961637944,24.65311625905733,33.59573942734127,0
5197.293223287137,21550.240972366395,1167.3711404768098,2376.279165689941,5.675233831391694,34.289236564357694,0
3331.8450566395663,33453.76237671108,11095.664337615957,583.3554963884703,0.6141871781908126,31.788782326073964,0
10084.369680237249,33508.83698424026,19102.810989574053,2680.06904747945,16.19089530418346,29.016538679281645,0
12696.765332795698,29109.860783364133,3939.4307553893336,4355.497373763918,19.9317669324692,19.18491729303935,0
9925.823809515896,9063.039652448373,11893.566808036465,4306.118328881678,17.249189972443514,18.655570750769897,0
9743.268129821905,42588.612301515706,19273.79508424468,2959.8411854718784,17.88732891248535,22.052215944565305,0
6852.377646036595,19435.10292372811,17349.920650340406,2024.1129747912798,11.79278597238546,33.00835841973189,0
10219.512436879411,13393.33296799344,17157.222211245466,248.48289108978463,19.544841825914478,19.941828078040054,1
6776.308561633445,6834.881369964376,16615.14867752759,1694.7669389096611,1.2843349136862858,19.202236610137163,0
12483.469936405323,31590.182443470883,6871.448515067526,4951.081171077124,4.535539266817148,26.51972947603343,0
16399.55714525199,35490.39628290271,17921.71979406943,3687.156959806373,13.344250651163271,19.629890680576647,1
10908.398564323408,5746.452301753527,18885.466673430252,3644.425106360302,28.289642834191177,26.587906020951,0
13478.860680866346,28044.187623467646,10420.056042681748,3853.2002735924534,19.33475856758612,28.029057963249343,1
11638.194599543265,15192.309883907208,7736.8498979297165,3176.5442400413326,10.658355233745695,22.08047548361577,1
10583.84097051347,34032.77556842525,8870.351296511266,3012.1215544400384,13.73877663411262,24.086721226364574,0
11219.985719975273,12846.489305224615,7349.922394794046,2377.3724257395897,25.36903274177241,24.346469720806112,1
7287.881200280399,36092.198214610966,5035.9503984662615,2330.8831696144975,16.274090130486925,17.409436867088996,0
18257.998303266595,22403.090583524183,12750.5209348049,4380.072586098554,1.4360056882125827,17.249466887087973,1
13838.70762388355,47152.84949315305,11689.340838661135,2088.5900561445465,12.505973335399531,17.97018537566559,1
9473.427006388754,11188.442486569696,9789.116349746237,4233.400563525063,11.640894659251243,30.140847217982525,0
8951.417234128881,20347.985797261634,2821.0623470118035,4221.1252429996985,26.99669349658484,30.357467240299545,0
10627.173873538104,10106.308455826507,16140.966329413995,3900.311356839253,9.162356538464659,23.588158205401456,0
5187.967035728908,46611.21282253532,4323.737692264995,380.68351934454176,1.9407961139532004,15.540054887224874,0
5315.5456205823175,44480.27090214415,3176.6788245249145,910.2667731373749,10.64463788024504,15.273764843812783,0
5006.342960128933,16607.373247182004,12838.356514176001,1710.584682495272,1.3169281739295235,34.183197538263855,0
11605.639367345935,34699.28207153806,8574.242863516742,4268.160042845512,24.968739830122445,19.577297519200805,0
10349.303606417108,41774.999009054714,2136.36103169426,4391.645030509596,17.70620692251112,18.359603111893165,0
2458.830050155172,29984.036521975806,7755.798744260106,399.4750129063624,14.081286197309879,16.696083979248716,0
6756.71349781545,28834.276026020292,15663.826693414292,1758.6778550172744,10.795351192087658,28.987679609440015,0
9986.220017339796,15883.353090520326,12689.734899124855,4281.844182262739,12.529702629875997,29.548439017544126,0
3943.1671411379357,9189.624551265464,7892.934436752939,1398.5275953691437,23.6352307203256,34.16693850018748,0
15590.845009201543,45374.709107899704,4644.291041057173,4884.815871666233,5.400442499412296,31.854023454972687,1
15864.247412378007,45518.81257234987,13004.116795290693,2548.6580795649315,2.1431628813487027,15.498375307647532,1
12122.141895561337,33489.56557729706,17863.55071798075,4699.100909112368,16.851749412725987,31.27054916365411,0
6259.2246294823235,20256.34059719153,13279.181642302363,2258.366692953262,25.767186424933637,34.34714760375239,0
7451.506012596874,20714.43085756974,16445.173238354262,1754.2348500206235,16.867103773695106,25.514813341326093,0
7251.245795921692,37668.00554916077,10909.028932533049,1939.5688410024934,23.884650992040577,18.273426658357906,0
13961.790493596156,45369.96169786597,14641.451028079548,4444.642796147231,26.782772690944935,19.645432198699673,0
7445.472050975219,44918.88909193028,18028.308701788694,1787.3090541839967,2.3066355131066754,31.752569190614764,0
9673.333733016863,40094.39956359308,15690.400586914448,3412.86186300661,17.67540494356155,34.330494474335296,0
8577.440834514062,33891.424076942945,18287.225114564768,2455.244874198006,24.982713304685717,34.119392991709546,0
10586.97419245533,8786.298424777196,9191.652440205136,4720.021705888868,19.306194363402117,24.916683297540796,0
5161.194971139846,12273.29213425762,18180.184847414075,964.9446659414767,17.746159415764126,27.335835692304272,0
15097.212505434307,45434.938483718564,12809.777455152444,2257.5527844888425,23.64227037852507,28.37956327263733,1
6219.631854773369,32289.307684681546,17530.92655555218,798.2422971349854,21.217920298508584,23.485755048579044,0
10740.549276650476,5413.867322748334,1748.1540783188725,2975.0688414089077,15.048684291951924,33.77400190843012,1
4581.432331465272,9566.219428971444,13499.195256357187,2133.9161184227714,1.321001716126099,31.379994081024503,0
6813.978340510467,34857.579609862514,17111.526498680076,492.4987159251998,18.40011291831802,17.68988491111072,0
10392.642542145588,5227.771273079841,4309.838639220796,4279.222926880415,6.395256699944839,17.648601215730032,0
10722.104703517802,12236.362313787438,13573.95173583354,2002.4709577589067,7.622591211840147,26.214806318513453,1
9342.495020294708,29693.020521496375,16674.139570116,2569.4275565622265,20.38631851471895,25.718365597300263,0
8344.627821254107,36135.2838961712,6471.038023020104,2156.0640103211763,13.592849958397773,15.376331337963423,0
8078.963990904546,34338.25667761703,8699.68023022145,2545.5328565598375,21.503397943887517,24.109285777787814,0
1474.7641455609682,15092.11892572519,11820.836651485168,278.3609488068839,11.776763928338212,33.96372252342183,0
16887.043406003355,37048.06496063911,10864.18608880668,4114.20574067828,26.10095011167686,23.90847506854845,1
4729.435145011455,15676.208937356003,1744.5984677055771,1795.0784573414896,12.812049276110626,28.439994772702857,0
6563.966547378875,19642.98641716705,2874.769863622855,3677.4164692454888,14.814702129010456,29.08035986359492,0
9089.494962706123,38592.113230311086,2908.865006782865,511.45661782943233,3.788103844925408,15.608425168830557,1
14460.603678275542,34233.480457124664,5983.090204484325,2714.3612119908385,15.10695177668472,20.576243765904184,1
15642.94578797876,43215.053472238,5671.418143246536,4562.201465939539,7.194008489265884,33.76134172867238,1
8863.328418301719,34592.58015351545,15102.225291949193,2111.5905704177,22.8894246843727,25.20450360634347,0
4253.3970726858815,30573.887150096223,11882.143334306746,1146.8432484033467,21.42133725959595,34.577086146234976,0
3605.0435365839703,9215.364552264162,15515.545608259581,675.5895541524667,0.47529483317262367,32.90001826225644,0
10783.84030207188,21547.21113767451,2328.0250908065327,4323.622224742844,14.81436373406993,20.611215991309194,0
5503.294326202917,16934.106545677645,10219.070511960412,1346.2698913261636,1.3618200418862025,20.336910134272156,0
15935.093788211676,15979.53395205876,7151.73600604012,4880.341335193526,17.07843490128995,22.097063819260487,1
6118.427164307555,48785.47496386005,17148.846904359183,1389.5493599739573,27.049167806402544,25.18051930996723,0
5849.7970263158595,22689.39761000422,14447.993981288162,2508.756779565439,26.015066232012877,32.93965936879983,0
8039.08831269984,45142.0949829701,17515.91094570913,2398.3718326360013,7.314452707318769,25.02781666698489,0
2065.7045425928736,33401.23816987683,1882.1153257151411,497.6461729592355,4.203414456568831,30.668867115637653,0
8659.688538209393,40766.50865937418,14695.64630176541,2752.8292151237497,23.731934267443933,26.577972492805184,0
14914.772827688552,27618.669189733646,11260.158691031982,3428.6767025049776,16.385482564542592,19.578998380965047,1
17559.490679621907,30960.67480818616,16675.00055129575,3762.2511837978486,12.71487621778266,23.433167837325932,1
8756.815443054124,27163.296221848876,10636.051227590599,2708.44043029246,24.314930083016268,23.25253431858878,0
13156.861828630732,13785.934450912002,11263.97248013627,4100.408792582492,7.57534520852669,34.84628170309896,1
14073.71002459474,37510.345186767736,1983.5802378992373,3810.0680088508034,6.738250265066138,25.99771570478211,1
9700.355832450303,17634.75630983851,13701.934435683368,1131.0766980186604,18.357956722445405,16.51416623535703,1
10077.533549405587,6094.2184894154225,6189.657636495951,2127.688073112833,8.177555844977025,26.492897450423158,1
2788.9435201660117,34046.253315822556,1374.1845213975894,884.3928858018113,12.803705945435876,26.329160574755832,0
745.5210302082701,12969.980573317203,2262.306087614571,840.433538100423,13.644436671985574,24.608815728670177,0
17921.266868187635,47320.636295881144,19188.426570354488,3618.211302191416,6.1507133667175,21.412601152789428,1
8865.248791411268,47926.78596511643,7575.468502017092,2746.2038354124074,1.850542127200434,19.958487729115134,0
14306.818282809687,46168.89755992018,17493.43694380202,3084.559080694892,23.000340424971004,19.111253037063307,1
10764.056711956402,21657.141511495,19233.86744731586,3714.4845597084277,23.507621839396606,16.825725776015044,0
3677.4525838334885,5695.547743799034,18922.07658790913,1530.7276743763846,17.951087310984278,22.56682462706516,0
6833.530153421439,46774.33531644764,17752.779573288983,2126.537401532747,4.4582867423323105,29.392626207216093,0
12757.204497583907,24268.286674279145,18002.03433676472,3112.6548271213796,14.286396917714917,26.59345917204234,1
5216.319974524389,48499.46685696513,6491.152842478079,663.8191108081337,5.3369809365751495,15.301927169800674,0
12946.207680096177,48362.89896901638,3877.9279149468075,4198.659589737234,26.43820371200506,31.685018002723258,0
5387.911950513551,43385.4254960312,13145.988679670549,1848.558196106605,20.918658662355597,22.99810183262433,0
11588.552819045142,18250.200143131355,10274.006245507653,3362.0143233672297,0.9412972448646484,29.052770208786082,1
14756.52325327551,22329.397787086637,2876.18765520825,4978.711528912716,0.049977276755195366,30.27413031987321,1
9734.312676668058,43301.15021825856,13873.285004425807,2481.7397378111145,29.512827547016723,24.531108281582547,0
5230.2719825106615,19261.490232032495,11694.340142210694,1232.2325565876745,1.1954070046542342,30.84733147904035,0
5290.533123771979,12627.173600874161,17398.280615398344,1238.8803141528697,25.975791907518122,27.194157287524668,0
1427.9329657915712,30056.056810625756,12574.492118079574,489.80583769270606,28.674468828648855,30.928284204595982,0
10949.19975383067,47126.964837235144,11904.97741471332,3881.995044783009,9.243111218055796,28.661995596660464,0
5594.408065536122,36321.34085037379,9374.28274331993,1608.4704324417312,16.204096808828808,18.273864628378863,0
3799.3487403082345,30652.752654021424,9792.954327888536,1029.0836601731955,19.42224499042616,19.816485653358583,0
9855.726341204698,9372.942219684584,19133.243312603205,3625.7409623145036,15.612804581985301,23.49447526391112,0
5291.300336804892,32675.325201462638,3630.474178604547,1683.8558787878437,6.40512492565258,22.580805949007058,0
14756.153759298197,49552.42325469185,9478.157553061556,3082.250948789067,17.437036327248578,21.21491143499727,1
6839.4416982949515,11303.780685643582,13460.717444610014,2205.565826409627,7.760125299638966,24.260614676017305,0
11554.55243284143,28324.834356368152,9227.202266217591,1803.9331024628962,4.950669741201519,25.424415299625952,1
7692.010186579547,44481.788236757995,6381.096913774398,2549.262058587007,15.165721806328662,33.20086828173349,0
11007.205911579256,38334.5877989392,6459.790044494242,1706.2075489865465,11.15996477033226,21.00080449821052,1
15922.893826451502,36365.708344787054,5439.464878896599,4378.711611884082,0.822292041172058,16.099061753741474,1
7893.086446023548,36611.783779419915,7534.160811078704,550.5934612405956,28.490333184279628,21.264536610734822,1
8192.250146921386,21177.101804888982,17561.82073608777,344.73739974514183,1.1866984915652168,29.323790846282098,1
6422.433557442972,18211.632991902203,10599.26645613691,2150.6865314408933,27.08867473361986,22.635010526368454,0
5062.529184078609,41421.251996533116,5564.535833478551,1029.6494479471153,5.692089361585837,18.882199777921272,0
9182.806695063682,41455.10276056313,8306.007623504116,3769.8869841098003,4.255869687143442,22.747946114981346,0
11274.00463372712,44018.25433610466,3010.7778294927925,1896.4827714710998,2.074918609422883,29.399600397264898,1
